,Date,open,high,low,close,V,Hour
50,2018-10-11 22:30:00,32150,32205,32150,32198,15,22
51,2018-10-11 22:45:00,32198,32224,32172,32220,23,22
52,2018-10-11 23:00:00,32220,32220,32187,32214,37,23
53,2018-10-11 23:15:00,32214,32229,32204,32205,65,23
54,2018-10-12 10:00:00,32115,32116,32051,32051,9,10
55,2018-10-12 10:15:00,32051,32051,32051,32051,0,10
56,2018-10-12 10:30:00,32051,32070,32051,32070,1,10
57,2018-10-12 10:45:00,32070,32077,32057,32077,18,10
58,2018-10-12 11:00:00,32077,32090,32077,32090,4,11
59,2018-10-12 11:15:00,32090,32115,32090,32115,6,11
60,2018-10-12 11:30:00,32115,32115,32094,32094,2,11
61,2018-10-12 11:45:00,32094,32094,32082,32082,1,11
62,2018-10-12 12:00:00,32082,32082,32050,32050,9,12
63,2018-10-12 12:15:00,32050,32050,32045,32046,15,12
64,2018-10-12 12:30:00,32046,32112,32046,32112,12,12
65,2018-10-12 12:45:00,32112,32112,32112,32112,0,12
66,2018-10-12 13:00:00,32112,32112,32112,32112,0,13
67,2018-10-12 13:15:00,32112,32112,32112,32112,0,13
68,2018-10-12 13:30:00,32112,32112,32112,32112,0,13
69,2018-10-12 13:45:00,32112,32112,32010,32016,10,13
70,2018-10-12 14:00:00,32016,32022,32016,32022,1,14
71,2018-10-12 14:15:00,32022,32022,32022,32022,0,14
72,2018-10-12 14:30:00,32022,32022,32022,32022,0,14
73,2018-10-12 14:45:00,32022,32022,32022,32022,0,14
74,2018-10-12 15:00:00,32022,32022,32022,32022,0,15
75,2018-10-12 15:15:00,32022,32022,32022,32022,0,15
76,2018-10-12 15:30:00,32022,32102,32022,32102,1,15
77,2018-10-12 15:45:00,32102,32102,32102,32102,0,15
78,2018-10-12 16:00:00,32102,32102,32102,32102,0,16
79,2018-10-12 16:15:00,32102,32102,32102,32102,0,16
80,2018-10-12 16:30:00,32102,32102,32102,32102,0,16
81,2018-10-12 16:45:00,32102,32102,32066,32066,1,16
82,2018-10-12 17:00:00,32066,32100,32066,32096,3,17
83,2018-10-12 17:15:00,32096,32096,32092,32092,1,17
84,2018-10-12 17:30:00,32092,32092,32092,32092,0,17
85,2018-10-12 17:45:00,32092,32092,32089,32089,2,17
86,2018-10-12 18:00:00,32089,32134,32080,32080,5,18
87,2018-10-12 18:15:00,32080,32080,32042,32042,1,18
88,2018-10-12 18:30:00,32042,32050,32042,32050,20,18
89,2018-10-12 18:45:00,32050,32098,32050,32098,3,18
90,2018-10-12 19:00:00,32098,32110,32098,32110,1,19
91,2018-10-12 19:15:00,32110,32110,32110,32110,0,19
92,2018-10-12 19:30:00,32110,32110,32050,32050,2,19
93,2018-10-12 19:45:00,32050,32082,32050,32079,24,19
94,2018-10-12 20:00:00,32079,32079,32010,32010,11,20
95,2018-10-12 20:15:00,32010,32010,32000,32005,4,20
96,2018-10-12 20:30:00,32005,32005,31965,32005,26,20
97,2018-10-12 20:45:00,32005,32053,32005,32047,5,20
98,2018-10-12 21:00:00,32047,32047,32042,32042,1,21
99,2018-10-12 21:15:00,32042,32060,32042,32060,2,21
100,2018-10-12 21:30:00,32060,32060,32051,32051,1,21
101,2018-10-12 21:45:00,32051,32055,32051,32055,1,21
102,2018-10-12 22:00:00,32055,32055,32055,32055,0,22
103,2018-10-12 22:15:00,32055,32085,32055,32085,1,22
104,2018-10-12 22:30:00,32085,32092,32063,32072,5,22
105,2018-10-12 22:45:00,32072,32090,32070,32070,2,22
106,2018-10-12 23:00:00,32070,32101,32070,32101,3,23
107,2018-10-12 23:15:00,32085,32085,32070,32080,11,23
108,2018-10-15 10:00:00,32100,32217,32100,32200,26,10
109,2018-10-15 10:15:00,32200,32200,32200,32200,1,10
110,2018-10-15 10:30:00,32200,32200,32190,32193,2,10
111,2018-10-15 10:45:00,32193,32220,32193,32220,3,10
112,2018-10-15 11:00:00,32220,32220,32220,32220,0,11
113,2018-10-15 11:15:00,32220,32241,32220,32241,3,11
114,2018-10-15 11:30:00,32241,32286,32241,32277,8,11
115,2018-10-15 11:45:00,32277,32316,32277,32310,11,11
116,2018-10-15 12:00:00,32310,32316,32300,32301,7,12
117,2018-10-15 12:15:00,32301,32311,32300,32300,4,12
118,2018-10-15 12:30:00,32300,32340,32300,32330,11,12
119,2018-10-15 12:45:00,32330,32430,32330,32430,8,12
120,2018-10-15 13:00:00,32430,32430,32409,32409,35,13
121,2018-10-15 13:15:00,32409,32409,32400,32400,2,13
122,2018-10-15 13:30:00,32400,32400,32375,32379,6,13
123,2018-10-15 13:45:00,32379,32430,32379,32430,60,13
124,2018-10-15 14:00:00,32430,32470,32430,32470,26,14
125,2018-10-15 14:15:00,32470,32500,32470,32500,22,14
126,2018-10-15 14:30:00,32500,32505,32472,32477,8,14
127,2018-10-15 14:45:00,32500,32530,32500,32510,41,14
128,2018-10-15 15:00:00,32510,32527,32510,32527,2,15
129,2018-10-15 15:15:00,32527,32527,32500,32500,2,15
130,2018-10-15 15:30:00,32500,32503,32500,32503,1,15
131,2018-10-15 15:45:00,32503,32503,32500,32500,10,15
132,2018-10-15 16:00:00,32500,32500,32476,32476,3,16
133,2018-10-15 16:15:00,32476,32476,32476,32476,0,16
134,2018-10-15 16:30:00,32476,32476,32476,32476,0,16
135,2018-10-15 16:45:00,32476,32476,32410,32413,6,16
136,2018-10-15 17:00:00,32413,32432,32400,32400,4,17
137,2018-10-15 17:15:00,32400,32400,32396,32396,1,17
138,2018-10-15 17:30:00,32396,32396,32396,32396,0,17
139,2018-10-15 17:45:00,32396,32406,32396,32405,4,17
140,2018-10-15 18:00:00,32428,32428,32400,32400,25,18
141,2018-10-15 18:15:00,32400,32400,32400,32400,0,18
142,2018-10-15 18:30:00,32400,32400,32263,32263,20,18
143,2018-10-15 18:45:00,32263,32344,32263,32344,5,18
144,2018-10-15 19:00:00,32344,32344,32344,32344,0,19
145,2018-10-15 19:15:00,32344,32440,32344,32426,8,19
146,2018-10-15 19:30:00,32426,32426,32415,32420,2,19
147,2018-10-15 19:45:00,32420,32420,32392,32392,1,19
148,2018-10-15 20:00:00,32392,32392,32360,32360,3,20
149,2018-10-15 20:15:00,32360,32360,32360,32360,0,20
150,2018-10-15 20:30:00,32360,32360,32322,32330,4,20
151,2018-10-15 20:45:00,32330,32330,32327,32327,2,20
152,2018-10-15 21:00:00,32327,32333,32327,32327,4,21
153,2018-10-15 21:15:00,32327,32338,32327,32338,1,21
154,2018-10-15 21:30:00,32338,32356,32338,32356,1,21
155,2018-10-15 21:45:00,32356,32359,32353,32359,3,21
156,2018-10-15 22:00:00,32359,32359,32359,32359,0,22
157,2018-10-15 22:15:00,32359,32359,32359,32359,0,22
158,2018-10-15 22:30:00,32359,32359,32359,32359,0,22
159,2018-10-15 22:45:00,32359,32359,32359,32359,0,22
160,2018-10-15 23:00:00,32359,32359,32297,32297,8,23
161,2018-10-15 23:15:00,32297,32322,32295,32322,7,23
162,2018-10-16 10:30:00,32324,32330,32320,32330,35,10
163,2018-10-16 10:45:00,32330,32353,32330,32345,17,10
164,2018-10-16 11:00:00,32345,32345,32340,32340,8,11
165,2018-10-16 11:15:00,32340,32345,32340,32345,4,11
166,2018-10-16 11:30:00,32345,32362,32345,32362,2,11
167,2018-10-16 11:45:00,32362,32362,32362,32362,0,11
168,2018-10-16 12:00:00,32362,32362,32362,32362,0,12
169,2018-10-16 12:15:00,32362,32362,32362,32362,0,12
170,2018-10-16 12:30:00,32362,32369,32345,32369,13,12
171,2018-10-16 12:45:00,32369,32369,32308,32316,7,12
172,2018-10-16 13:00:00,32316,32334,32311,32334,5,13
173,2018-10-16 13:15:00,32334,32334,32308,32310,25,13
174,2018-10-16 13:30:00,32310,32310,32310,32310,0,13
175,2018-10-16 13:45:00,32310,32329,32308,32329,2,13
176,2018-10-16 14:00:00,32329,32331,32329,32330,2,14
177,2018-10-16 14:15:00,32330,32330,32307,32307,1,14
178,2018-10-16 14:30:00,32307,32307,32271,32285,6,14
179,2018-10-16 14:45:00,32285,32297,32285,32297,1,14
180,2018-10-16 15:00:00,32297,32326,32297,32321,4,15
181,2018-10-16 15:15:00,32321,32330,32273,32320,16,15
182,2018-10-16 15:30:00,32320,32325,32320,32325,2,15
183,2018-10-16 15:45:00,32325,32325,32287,32287,3,15
184,2018-10-16 16:00:00,32287,32315,32287,32315,15,16
185,2018-10-16 16:15:00,32315,32315,32305,32305,2,16
186,2018-10-16 16:30:00,32305,32305,32290,32300,11,16
187,2018-10-16 16:45:00,32300,32300,32250,32250,3,16
188,2018-10-16 17:00:00,32250,32260,32250,32260,1,17
189,2018-10-16 17:15:00,32260,32266,32254,32256,9,17
190,2018-10-16 17:30:00,32256,32263,32210,32210,5,17
191,2018-10-16 17:45:00,32210,32238,32210,32238,2,17
192,2018-10-16 18:00:00,32238,32309,32238,32309,11,18
193,2018-10-16 18:15:00,32309,32309,32309,32309,0,18
194,2018-10-16 18:30:00,32309,32309,32181,32196,8,18
195,2018-10-16 18:45:00,32196,32196,32196,32196,0,18
196,2018-10-16 19:00:00,32196,32245,32196,32245,2,19
197,2018-10-16 19:15:00,32245,32245,32229,32229,2,19
198,2018-10-16 19:30:00,32229,32229,32229,32229,0,19
199,2018-10-16 19:45:00,32229,32267,32229,32267,2,19
200,2018-10-16 20:00:00,32267,32267,32250,32250,1,20
201,2018-10-16 20:15:00,32250,32250,32229,32229,1,20
202,2018-10-16 20:30:00,32229,32229,32202,32206,2,20
203,2018-10-16 20:45:00,32206,32206,32192,32192,3,20
204,2018-10-16 21:00:00,32192,32192,32167,32167,3,21
205,2018-10-16 21:15:00,32167,32167,32139,32139,18,21
206,2018-10-16 21:30:00,32139,32170,32139,32163,2,21
207,2018-10-16 21:45:00,32163,32163,32162,32162,2,21
208,2018-10-16 22:00:00,32162,32177,32162,32176,3,22
209,2018-10-16 22:15:00,32176,32176,32164,32164,1,22
210,2018-10-16 22:30:00,32164,32188,32164,32170,3,22
211,2018-10-16 22:45:00,32170,32170,32139,32143,28,22
212,2018-10-16 23:00:00,32143,32160,32140,32140,37,23
213,2018-10-16 23:15:00,32140,32140,32120,32120,20,23
214,2018-10-17 10:00:00,32100,32100,32043,32053,50,10
215,2018-10-17 10:15:00,32053,32077,32053,32068,29,10
216,2018-10-17 10:30:00,32068,32095,32068,32095,1,10
217,2018-10-17 10:45:00,32095,32095,32060,32062,10,10
218,2018-10-17 11:00:00,32062,32066,32045,32066,11,11
219,2018-10-17 11:15:00,32066,32066,32066,32066,0,11
220,2018-10-17 11:30:00,32066,32112,32066,32087,10,11
221,2018-10-17 11:45:00,32087,32087,32087,32087,0,11
222,2018-10-17 12:00:00,32087,32120,32087,32120,3,12
223,2018-10-17 12:15:00,32120,32120,32120,32120,0,12
224,2018-10-17 12:30:00,32120,32120,32120,32120,0,12
225,2018-10-17 12:45:00,32120,32120,32120,32120,0,12
226,2018-10-17 13:00:00,32120,32120,32120,32120,0,13
227,2018-10-17 13:15:00,32120,32120,32120,32120,0,13
228,2018-10-17 13:30:00,32120,32120,32120,32120,0,13
229,2018-10-17 13:45:00,32120,32140,32120,32140,7,13
230,2018-10-17 14:00:00,32140,32140,32140,32140,0,14
231,2018-10-17 14:15:00,32140,32200,32140,32200,13,14
232,2018-10-17 14:30:00,32200,32200,32200,32200,0,14
233,2018-10-17 14:45:00,32200,32200,32200,32200,1,14
234,2018-10-17 15:00:00,32200,32200,32200,32200,0,15
235,2018-10-17 15:15:00,32200,32236,32200,32236,2,15
236,2018-10-17 15:30:00,32236,32236,32236,32236,0,15
237,2018-10-17 15:45:00,32236,32236,32221,32221,1,15
238,2018-10-17 16:00:00,32221,32221,32221,32221,0,16
239,2018-10-17 16:15:00,32221,32221,32221,32221,0,16
240,2018-10-17 16:30:00,32221,32221,32221,32221,0,16
241,2018-10-17 16:45:00,32221,32244,32221,32244,3,16
242,2018-10-17 17:00:00,32244,32267,32244,32253,5,17
243,2018-10-17 17:15:00,32253,32253,32228,32231,3,17
244,2018-10-17 17:30:00,32231,32231,32215,32215,10,17
245,2018-10-17 17:45:00,32215,32215,32209,32209,2,17
246,2018-10-17 18:00:00,32209,32210,32209,32210,1,18
247,2018-10-17 18:15:00,32210,32220,32210,32220,1,18
248,2018-10-17 18:30:00,32220,32251,32220,32240,6,18
249,2018-10-17 18:45:00,32240,32240,32208,32208,1,18
250,2018-10-17 19:00:00,32208,32208,32179,32197,3,19
251,2018-10-17 19:15:00,32197,32225,32197,32225,1,19
252,2018-10-17 19:30:00,32225,32225,32215,32215,2,19
253,2018-10-17 19:45:00,32215,32249,32215,32248,10,19
254,2018-10-17 20:00:00,32248,32248,32220,32220,3,20
255,2018-10-17 20:15:00,32220,32220,32190,32190,2,20
256,2018-10-17 20:30:00,32190,32190,32190,32190,0,20
257,2018-10-17 20:45:00,32190,32190,32190,32190,0,20
258,2018-10-17 21:00:00,32190,32190,32190,32190,0,21
259,2018-10-17 21:15:00,32190,32190,32165,32165,1,21
260,2018-10-17 21:30:00,32165,32165,32165,32165,0,21
261,2018-10-17 21:45:00,32165,32165,32151,32151,2,21
262,2018-10-17 22:00:00,32151,32167,32150,32167,2,22
263,2018-10-17 22:15:00,32167,32167,32100,32100,4,22
264,2018-10-17 22:30:00,32100,32131,32100,32131,2,22
265,2018-10-17 22:45:00,32131,32131,32131,32131,0,22
266,2018-10-17 23:00:00,32131,32131,32107,32107,4,23
267,2018-10-17 23:15:00,32107,32146,32101,32110,14,23
268,2018-10-18 17:30:00,32164,32164,32163,32163,2,17
269,2018-10-18 17:45:00,32163,32171,32163,32171,1,17
270,2018-10-18 18:00:00,32171,32171,32171,32171,0,18
271,2018-10-18 18:15:00,32171,32171,32114,32114,4,18
272,2018-10-18 18:30:00,32114,32114,32101,32101,1,18
273,2018-10-18 18:45:00,32101,32124,32101,32124,3,18
274,2018-10-18 19:00:00,32124,32150,32124,32150,2,19
275,2018-10-18 19:15:00,32150,32150,32150,32150,0,19
276,2018-10-18 19:30:00,32150,32200,32150,32200,1,19
277,2018-10-18 19:45:00,32200,32215,32200,32215,2,19
278,2018-10-18 20:00:00,32215,32215,32185,32185,9,20
279,2018-10-18 20:15:00,32185,32228,32184,32228,13,20
280,2018-10-18 20:30:00,32228,32251,32217,32251,2,20
281,2018-10-18 20:45:00,32251,32251,32250,32250,1,20
282,2018-10-18 21:00:00,32250,32290,32250,32290,8,21
283,2018-10-18 21:15:00,32290,32325,32287,32303,43,21
284,2018-10-18 21:30:00,32303,32337,32303,32327,52,21
285,2018-10-18 21:45:00,32327,32351,32300,32300,25,21
286,2018-10-18 22:00:00,32300,32301,32300,32301,1,22
287,2018-10-18 22:15:00,32301,32309,32301,32309,4,22
288,2018-10-18 22:30:00,32309,32309,32309,32309,0,22
289,2018-10-18 22:45:00,32309,32309,32309,32309,0,22
290,2018-10-18 23:00:00,32309,32309,32300,32300,2,23
291,2018-10-18 23:15:00,32300,32340,32300,32330,3,23
292,2018-10-19 10:00:00,32200,32229,32195,32229,16,10
293,2018-10-19 10:15:00,32229,32229,32229,32229,0,10
294,2018-10-19 10:30:00,32229,32229,32209,32209,3,10
295,2018-10-19 10:45:00,32209,32213,32195,32200,6,10
296,2018-10-19 11:00:00,32200,32200,32185,32185,7,11
297,2018-10-19 11:15:00,32185,32221,32185,32221,3,11
298,2018-10-19 11:30:00,32221,32221,32221,32221,0,11
299,2018-10-19 11:45:00,32221,32221,32206,32212,10,11
300,2018-10-19 12:00:00,32212,32212,32212,32212,0,12
301,2018-10-19 12:15:00,32212,32221,32212,32221,2,12
302,2018-10-19 12:30:00,32221,32221,32155,32167,13,12
303,2018-10-19 12:45:00,32167,32167,32135,32135,5,12
304,2018-10-19 13:00:00,32135,32181,32135,32174,4,13
305,2018-10-19 13:15:00,32174,32174,32174,32174,0,13
306,2018-10-19 13:30:00,32174,32174,32171,32171,1,13
307,2018-10-19 13:45:00,32171,32171,32171,32171,0,13
308,2018-10-19 14:00:00,32171,32171,32171,32171,0,14
309,2018-10-19 14:15:00,32171,32171,32171,32171,0,14
310,2018-10-19 14:30:00,32171,32186,32171,32186,2,14
311,2018-10-19 14:45:00,32186,32191,32186,32191,1,14
312,2018-10-19 15:00:00,32191,32194,32191,32191,2,15
313,2018-10-19 15:15:00,32191,32214,32191,32201,2,15
314,2018-10-19 15:30:00,32201,32214,32201,32214,2,15
315,2018-10-19 15:45:00,32214,32214,32211,32211,1,15
316,2018-10-19 16:00:00,32211,32211,32211,32211,0,16
317,2018-10-19 16:15:00,32211,32211,32179,32179,2,16
318,2018-10-19 16:30:00,32179,32179,32115,32115,7,16
319,2018-10-19 16:45:00,32115,32178,32115,32178,4,16
320,2018-10-19 17:00:00,32178,32178,32150,32150,1,17
321,2018-10-19 17:15:00,32150,32177,32150,32177,1,17
322,2018-10-19 17:30:00,32177,32177,32163,32163,1,17
323,2018-10-19 17:45:00,32163,32190,32163,32190,2,17
324,2018-10-19 18:00:00,32190,32190,32190,32190,0,18
325,2018-10-19 18:15:00,32190,32190,32169,32169,8,18
326,2018-10-19 18:30:00,32169,32191,32169,32191,8,18
327,2018-10-19 18:45:00,32191,32191,32191,32191,0,18
328,2018-10-19 19:00:00,32191,32200,32191,32200,10,19
329,2018-10-19 19:15:00,32200,32200,32200,32200,0,19
330,2018-10-19 19:30:00,32200,32200,32184,32186,2,19
331,2018-10-19 19:45:00,32186,32186,32186,32186,0,19
332,2018-10-19 20:00:00,32186,32186,32186,32186,0,20
333,2018-10-19 20:15:00,32186,32194,32186,32194,1,20
334,2018-10-19 20:30:00,32194,32194,32194,32194,0,20
335,2018-10-19 20:45:00,32194,32194,32150,32150,1,20
336,2018-10-19 21:00:00,32150,32150,32150,32150,0,21
337,2018-10-19 21:15:00,32150,32150,32150,32150,0,21
338,2018-10-19 21:30:00,32150,32175,32150,32168,2,21
339,2018-10-19 21:45:00,32168,32180,32168,32180,11,21
340,2018-10-19 22:00:00,32180,32208,32180,32208,1,22
341,2018-10-19 22:15:00,32208,32208,32208,32208,0,22
342,2018-10-19 22:30:00,32208,32208,32208,32208,0,22
343,2018-10-19 22:45:00,32208,32208,32208,32208,0,22
344,2018-10-19 23:00:00,32208,32208,32141,32151,5,23
345,2018-10-19 23:15:00,32151,32177,32151,32177,2,23
346,2018-10-22 10:00:00,32162,32162,32162,32162,10,10
347,2018-10-22 10:15:00,32162,32162,32122,32124,5,10
348,2018-10-22 10:30:00,32124,32124,32111,32111,9,10
349,2018-10-22 10:45:00,32111,32122,32100,32110,7,10
350,2018-10-22 11:00:00,32110,32110,32110,32110,0,11
351,2018-10-22 11:15:00,32110,32110,32098,32109,6,11
352,2018-10-22 11:30:00,32109,32109,32104,32104,1,11
353,2018-10-22 11:45:00,32104,32104,32104,32104,1,11
354,2018-10-22 12:00:00,32104,32104,32104,32104,0,12
355,2018-10-22 12:15:00,32104,32106,32104,32106,1,12
356,2018-10-22 12:30:00,32106,32107,32093,32107,17,12
357,2018-10-22 12:45:00,32107,32116,32107,32116,1,12
358,2018-10-22 13:00:00,32116,32116,32116,32116,0,13
359,2018-10-22 13:15:00,32116,32116,32085,32085,5,13
360,2018-10-22 13:30:00,32085,32085,32080,32080,2,13
361,2018-10-22 13:45:00,32080,32080,32080,32080,0,13
362,2018-10-22 14:00:00,32080,32080,32060,32068,11,14
363,2018-10-22 14:15:00,32068,32068,32055,32055,2,14
364,2018-10-22 14:30:00,32055,32055,32050,32050,1,14
365,2018-10-22 14:45:00,32050,32053,32050,32053,1,14
366,2018-10-22 15:00:00,32053,32053,32053,32053,0,15
367,2018-10-22 15:15:00,32053,32101,32053,32100,2,15
368,2018-10-22 15:30:00,32100,32100,32100,32100,0,15
369,2018-10-22 15:45:00,32100,32100,32100,32100,0,15
370,2018-10-22 16:00:00,32100,32100,32100,32100,4,16
371,2018-10-22 16:15:00,32100,32100,32100,32100,1,16
372,2018-10-22 16:30:00,32100,32126,32100,32126,1,16
373,2018-10-22 16:45:00,32126,32126,32105,32105,2,16
374,2018-10-22 17:00:00,32105,32116,32099,32116,3,17
375,2018-10-22 17:15:00,32116,32116,32105,32105,1,17
376,2018-10-22 17:30:00,32105,32105,32105,32105,0,17
377,2018-10-22 17:45:00,32105,32105,32105,32105,0,17
378,2018-10-22 18:00:00,32105,32105,32105,32105,0,18
379,2018-10-22 18:15:00,32105,32105,32105,32105,0,18
380,2018-10-22 18:30:00,32105,32125,32105,32114,13,18
381,2018-10-22 18:45:00,32114,32114,32099,32099,2,18
382,2018-10-22 19:00:00,32099,32099,32099,32099,0,19
383,2018-10-22 19:15:00,32099,32099,32087,32087,1,19
384,2018-10-22 19:30:00,32087,32087,32087,32087,0,19
385,2018-10-22 19:45:00,32087,32087,32074,32074,3,19
386,2018-10-22 20:00:00,32074,32074,32070,32070,10,20
387,2018-10-22 20:15:00,32070,32070,32070,32070,0,20
388,2018-10-22 20:30:00,32070,32095,32070,32095,1,20
389,2018-10-22 20:45:00,32095,32095,32095,32095,0,20
390,2018-10-22 21:00:00,32095,32111,32095,32111,1,21
391,2018-10-22 21:15:00,32111,32124,32111,32124,2,21
392,2018-10-22 21:30:00,32124,32140,32124,32140,2,21
393,2018-10-22 21:45:00,32140,32150,32138,32146,4,21
394,2018-10-22 22:00:00,32146,32146,32146,32146,0,22
395,2018-10-22 22:15:00,32146,32146,32146,32146,0,22
396,2018-10-22 22:30:00,32146,32146,32141,32141,6,22
397,2018-10-22 22:45:00,32141,32145,32141,32145,1,22
398,2018-10-22 23:00:00,32145,32154,32145,32154,1,23
399,2018-10-22 23:15:00,32154,32171,32148,32164,26,23
400,2018-10-23 10:00:00,32200,32255,32200,32253,42,10
401,2018-10-23 10:15:00,32253,32253,32230,32238,13,10
402,2018-10-23 10:30:00,32238,32249,32238,32241,12,10
403,2018-10-23 10:45:00,32241,32241,32236,32236,1,10
404,2018-10-23 11:00:00,32236,32258,32236,32258,1,11
405,2018-10-23 11:15:00,32258,32260,32247,32247,6,11
406,2018-10-23 11:30:00,32247,32257,32247,32257,2,11
407,2018-10-23 11:45:00,32257,32300,32257,32299,8,11
408,2018-10-23 12:00:00,32299,32331,32299,32325,7,12
409,2018-10-23 12:15:00,32325,32356,32316,32350,73,12
410,2018-10-23 12:30:00,32350,32425,32340,32425,147,12
411,2018-10-23 12:45:00,32425,32425,32390,32400,15,12
412,2018-10-23 13:00:00,32400,32400,32371,32371,3,13
413,2018-10-23 13:15:00,32371,32400,32371,32400,8,13
414,2018-10-23 13:30:00,32400,32440,32400,32430,8,13
415,2018-10-23 13:45:00,32430,32470,32425,32470,20,13
416,2018-10-23 14:00:00,32470,32480,32436,32436,29,14
417,2018-10-23 14:15:00,32436,32454,32436,32446,2,14
418,2018-10-23 14:30:00,32446,32468,32446,32468,9,14
419,2018-10-23 14:45:00,32468,32468,32468,32468,0,14
420,2018-10-23 15:00:00,32468,32468,32468,32468,0,15
421,2018-10-23 15:15:00,32468,32468,32400,32412,15,15
422,2018-10-23 15:30:00,32412,32412,32412,32412,0,15
423,2018-10-23 15:45:00,32412,32412,32400,32400,1,15
424,2018-10-23 16:00:00,32400,32411,32400,32411,2,16
425,2018-10-23 16:15:00,32411,32412,32400,32400,9,16
426,2018-10-23 16:30:00,32400,32420,32400,32411,21,16
427,2018-10-23 16:45:00,32411,32411,32400,32400,6,16
428,2018-10-23 17:00:00,32400,32500,32400,32499,30,17
429,2018-10-23 17:15:00,32499,32500,32460,32460,9,17
430,2018-10-23 17:30:00,32460,32510,32460,32479,9,17
431,2018-10-23 17:45:00,32479,32479,32479,32479,0,17
432,2018-10-23 18:00:00,32479,32479,32479,32479,0,18
433,2018-10-23 18:15:00,32479,32486,32479,32486,5,18
434,2018-10-23 18:30:00,32486,32524,32486,32520,12,18
435,2018-10-23 18:45:00,32520,32520,32491,32491,25,18
436,2018-10-23 19:00:00,32491,32500,32484,32484,5,19
437,2018-10-23 19:15:00,32484,32490,32461,32461,10,19
438,2018-10-23 19:30:00,32461,32461,32424,32424,8,19
439,2018-10-23 19:45:00,32424,32424,32401,32401,1,19
440,2018-10-23 20:00:00,32401,32402,32400,32400,3,20
441,2018-10-23 20:15:00,32400,32400,32358,32367,4,20
442,2018-10-23 20:30:00,32367,32390,32367,32390,23,20
443,2018-10-23 20:45:00,32390,32390,32389,32389,1,20
444,2018-10-23 21:00:00,32389,32389,32387,32387,1,21
445,2018-10-23 21:15:00,32387,32387,32387,32387,0,21
446,2018-10-23 21:30:00,32387,32387,32330,32330,13,21
447,2018-10-23 21:45:00,32330,32342,32330,32333,4,21
448,2018-10-23 22:00:00,32333,32333,32261,32261,10,22
449,2018-10-23 22:15:00,32261,32284,32261,32284,1,22
