,Date,open,high,low,close,V,Hour
124,2018-10-17 18:30:00,32220,32251,32208,32208,7,18
125,2018-10-17 19:00:00,32208,32225,32179,32225,4,19
126,2018-10-17 19:30:00,32225,32249,32215,32248,12,19
127,2018-10-17 20:00:00,32248,32248,32190,32190,5,20
128,2018-10-17 20:30:00,32190,32190,32190,32190,0,20
129,2018-10-17 21:00:00,32190,32190,32165,32165,1,21
130,2018-10-17 21:30:00,32165,32165,32151,32151,2,21
131,2018-10-17 22:00:00,32151,32167,32100,32100,6,22
132,2018-10-17 22:30:00,32100,32131,32100,32131,2,22
133,2018-10-17 23:00:00,32131,32146,32101,32110,18,23
134,2018-10-18 17:30:00,32164,32171,32163,32171,3,17
135,2018-10-18 18:00:00,32171,32171,32114,32114,4,18
136,2018-10-18 18:30:00,32114,32124,32101,32124,4,18
137,2018-10-18 19:00:00,32124,32150,32124,32150,2,19
138,2018-10-18 19:30:00,32150,32215,32150,32215,3,19
139,2018-10-18 20:00:00,32215,32228,32184,32228,22,20
140,2018-10-18 20:30:00,32228,32251,32217,32250,3,20
141,2018-10-18 21:00:00,32250,32325,32250,32303,51,21
142,2018-10-18 21:30:00,32303,32351,32300,32300,77,21
143,2018-10-18 22:00:00,32300,32309,32300,32309,5,22
144,2018-10-18 22:30:00,32309,32309,32309,32309,0,22
145,2018-10-18 23:00:00,32309,32340,32300,32330,5,23
146,2018-10-19 10:00:00,32200,32229,32195,32229,16,10
147,2018-10-19 10:30:00,32229,32229,32195,32200,9,10
148,2018-10-19 11:00:00,32200,32221,32185,32221,10,11
149,2018-10-19 11:30:00,32221,32221,32206,32212,10,11
150,2018-10-19 12:00:00,32212,32221,32212,32221,2,12
151,2018-10-19 12:30:00,32221,32221,32135,32135,18,12
152,2018-10-19 13:00:00,32135,32181,32135,32174,4,13
153,2018-10-19 13:30:00,32174,32174,32171,32171,1,13
154,2018-10-19 14:00:00,32171,32171,32171,32171,0,14
155,2018-10-19 14:30:00,32171,32191,32171,32191,3,14
156,2018-10-19 15:00:00,32191,32214,32191,32201,4,15
157,2018-10-19 15:30:00,32201,32214,32201,32211,3,15
158,2018-10-19 16:00:00,32211,32211,32179,32179,2,16
159,2018-10-19 16:30:00,32179,32179,32115,32178,11,16
160,2018-10-19 17:00:00,32178,32178,32150,32177,2,17
161,2018-10-19 17:30:00,32177,32190,32163,32190,3,17
162,2018-10-19 18:00:00,32190,32190,32169,32169,8,18
163,2018-10-19 18:30:00,32169,32191,32169,32191,8,18
164,2018-10-19 19:00:00,32191,32200,32191,32200,10,19
165,2018-10-19 19:30:00,32200,32200,32184,32186,2,19
166,2018-10-19 20:00:00,32186,32194,32186,32194,1,20
167,2018-10-19 20:30:00,32194,32194,32150,32150,1,20
168,2018-10-19 21:00:00,32150,32150,32150,32150,0,21
169,2018-10-19 21:30:00,32150,32180,32150,32180,13,21
170,2018-10-19 22:00:00,32180,32208,32180,32208,1,22
171,2018-10-19 22:30:00,32208,32208,32208,32208,0,22
172,2018-10-19 23:00:00,32208,32208,32141,32177,7,23
173,2018-10-22 10:00:00,32162,32162,32122,32124,15,10
174,2018-10-22 10:30:00,32124,32124,32100,32110,16,10
175,2018-10-22 11:00:00,32110,32110,32098,32109,6,11
176,2018-10-22 11:30:00,32109,32109,32104,32104,2,11
177,2018-10-22 12:00:00,32104,32106,32104,32106,1,12
178,2018-10-22 12:30:00,32106,32116,32093,32116,18,12
179,2018-10-22 13:00:00,32116,32116,32085,32085,5,13
180,2018-10-22 13:30:00,32085,32085,32080,32080,2,13
181,2018-10-22 14:00:00,32080,32080,32055,32055,13,14
182,2018-10-22 14:30:00,32055,32055,32050,32053,2,14
183,2018-10-22 15:00:00,32053,32101,32053,32100,2,15
184,2018-10-22 15:30:00,32100,32100,32100,32100,0,15
185,2018-10-22 16:00:00,32100,32100,32100,32100,5,16
186,2018-10-22 16:30:00,32100,32126,32100,32105,3,16
187,2018-10-22 17:00:00,32105,32116,32099,32105,4,17
188,2018-10-22 17:30:00,32105,32105,32105,32105,0,17
189,2018-10-22 18:00:00,32105,32105,32105,32105,0,18
190,2018-10-22 18:30:00,32105,32125,32099,32099,15,18
191,2018-10-22 19:00:00,32099,32099,32087,32087,1,19
192,2018-10-22 19:30:00,32087,32087,32074,32074,3,19
193,2018-10-22 20:00:00,32074,32074,32070,32070,10,20
194,2018-10-22 20:30:00,32070,32095,32070,32095,1,20
195,2018-10-22 21:00:00,32095,32124,32095,32124,3,21
196,2018-10-22 21:30:00,32124,32150,32124,32146,6,21
197,2018-10-22 22:00:00,32146,32146,32146,32146,0,22
198,2018-10-22 22:30:00,32146,32146,32141,32145,7,22
199,2018-10-22 23:00:00,32145,32171,32145,32164,27,23
200,2018-10-23 10:00:00,32200,32255,32200,32238,55,10
201,2018-10-23 10:30:00,32238,32249,32236,32236,13,10
202,2018-10-23 11:00:00,32236,32260,32236,32247,7,11
203,2018-10-23 11:30:00,32247,32300,32247,32299,10,11
204,2018-10-23 12:00:00,32299,32356,32299,32350,80,12
205,2018-10-23 12:30:00,32350,32425,32340,32400,162,12
206,2018-10-23 13:00:00,32400,32400,32371,32400,11,13
207,2018-10-23 13:30:00,32400,32470,32400,32470,28,13
208,2018-10-23 14:00:00,32470,32480,32436,32446,31,14
209,2018-10-23 14:30:00,32446,32468,32446,32468,9,14
210,2018-10-23 15:00:00,32468,32468,32400,32412,15,15
211,2018-10-23 15:30:00,32412,32412,32400,32400,1,15
212,2018-10-23 16:00:00,32400,32412,32400,32400,11,16
213,2018-10-23 16:30:00,32400,32420,32400,32400,27,16
214,2018-10-23 17:00:00,32400,32500,32400,32460,39,17
215,2018-10-23 17:30:00,32460,32510,32460,32479,9,17
216,2018-10-23 18:00:00,32479,32486,32479,32486,5,18
217,2018-10-23 18:30:00,32486,32524,32486,32491,37,18
218,2018-10-23 19:00:00,32491,32500,32461,32461,15,19
219,2018-10-23 19:30:00,32461,32461,32401,32401,9,19
220,2018-10-23 20:00:00,32401,32402,32358,32367,7,20
221,2018-10-23 20:30:00,32367,32390,32367,32389,24,20
222,2018-10-23 21:00:00,32389,32389,32387,32387,1,21
223,2018-10-23 21:30:00,32387,32387,32330,32333,17,21
224,2018-10-23 22:00:00,32333,32333,32261,32284,11,22
225,2018-10-23 22:30:00,32284,32297,32281,32297,2,22
226,2018-10-23 23:00:00,32297,32335,32297,32332,5,23
227,2018-10-24 10:00:00,32241,32244,32204,32204,23,10
228,2018-10-24 10:30:00,32204,32256,32204,32256,4,10
229,2018-10-24 11:00:00,32256,32274,32255,32274,2,11
230,2018-10-24 11:30:00,32274,32274,32197,32197,5,11
231,2018-10-24 12:00:00,32197,32201,32197,32201,2,12
232,2018-10-24 12:30:00,32201,32208,32182,32182,31,12
233,2018-10-24 13:00:00,32182,32182,32167,32167,20,13
234,2018-10-24 13:30:00,32167,32200,32167,32196,20,13
235,2018-10-24 14:00:00,32196,32196,32150,32170,26,14
236,2018-10-24 14:30:00,32170,32172,32142,32142,3,14
237,2018-10-24 15:00:00,32142,32142,32142,32142,0,15
238,2018-10-24 15:30:00,32142,32170,32142,32160,30,15
239,2018-10-24 16:00:00,32160,32160,32160,32160,0,16
240,2018-10-24 16:30:00,32160,32160,32100,32107,20,16
241,2018-10-24 17:00:00,32107,32129,32077,32077,14,17
242,2018-10-24 17:30:00,32077,32138,32040,32138,22,17
243,2018-10-24 18:00:00,32138,32138,32120,32120,10,18
244,2018-10-24 18:30:00,32120,32120,32120,32120,0,18
245,2018-10-24 19:00:00,32120,32186,32120,32175,22,19
246,2018-10-24 19:30:00,32175,32205,32175,32177,13,19
247,2018-10-24 20:00:00,32177,32185,32169,32169,2,20
248,2018-10-24 20:30:00,32169,32200,32140,32140,16,20
249,2018-10-24 21:00:00,32140,32162,32140,32162,2,21
250,2018-10-24 21:30:00,32162,32162,32162,32162,0,21
251,2018-10-24 22:00:00,32162,32162,32131,32131,1,22
252,2018-10-24 22:30:00,32131,32153,32131,32153,1,22
253,2018-10-24 23:00:00,32153,32170,32153,32170,25,23
254,2018-10-25 10:00:00,32330,32330,32307,32310,46,10
255,2018-10-25 10:30:00,32310,32330,32310,32330,36,10
256,2018-10-25 11:00:00,32330,32330,32330,32330,0,11
257,2018-10-25 11:30:00,32330,32350,32313,32328,5,11
258,2018-10-25 12:00:00,32328,32328,32328,32328,1,12
259,2018-10-25 12:30:00,32328,32328,32220,32229,9,12
260,2018-10-25 13:00:00,32229,32229,32185,32185,28,13
261,2018-10-25 13:30:00,32185,32237,32185,32237,2,13
262,2018-10-25 14:00:00,32237,32237,32237,32237,0,14
263,2018-10-25 14:30:00,32237,32237,32182,32182,4,14
264,2018-10-25 15:00:00,32182,32182,32182,32182,0,15
265,2018-10-25 15:30:00,32182,32182,32182,32182,0,15
266,2018-10-25 16:00:00,32182,32210,32182,32210,2,16
267,2018-10-25 16:30:00,32210,32210,32210,32210,0,16
268,2018-10-25 17:00:00,32210,32210,32210,32210,0,17
269,2018-10-25 17:30:00,32210,32210,32155,32155,2,17
270,2018-10-25 18:00:00,32155,32155,32155,32155,0,18
271,2018-10-25 18:30:00,32155,32218,32155,32172,9,18
272,2018-10-25 19:00:00,32172,32190,32172,32178,11,19
273,2018-10-25 19:30:00,32178,32178,32129,32165,14,19
274,2018-10-25 20:00:00,32165,32165,32105,32105,5,20
275,2018-10-25 20:30:00,32105,32150,32100,32100,14,20
276,2018-10-25 21:00:00,32100,32136,32100,32132,2,21
277,2018-10-25 21:30:00,32132,32161,32132,32161,4,21
278,2018-10-25 22:00:00,32161,32161,32147,32147,1,22
279,2018-10-25 22:30:00,32147,32147,32138,32138,1,22
280,2018-10-25 23:00:00,32138,32138,32102,32102,30,23
281,2018-10-26 10:00:00,32200,32228,32200,32215,54,10
282,2018-10-26 10:30:00,32215,32230,32215,32227,3,10
283,2018-10-26 11:00:00,32227,32230,32227,32230,8,11
284,2018-10-26 11:30:00,32230,32248,32219,32230,17,11
285,2018-10-26 12:00:00,32230,32233,32198,32198,17,12
286,2018-10-26 12:30:00,32198,32275,32198,32275,32,12
287,2018-10-26 13:00:00,32275,32300,32275,32290,38,13
288,2018-10-26 13:30:00,32290,32310,32285,32300,71,13
289,2018-10-26 14:00:00,32310,32325,32310,32316,47,14
290,2018-10-26 14:30:00,32316,32351,32316,32332,17,14
291,2018-10-26 15:00:00,32332,32332,32332,32332,0,15
292,2018-10-26 15:30:00,32332,32332,32317,32317,1,15
293,2018-10-26 16:00:00,32317,32324,32281,32324,6,16
294,2018-10-26 16:30:00,32324,32325,32319,32324,18,16
295,2018-10-26 17:00:00,32324,32350,32321,32326,26,17
296,2018-10-26 17:30:00,32326,32326,32262,32262,6,17
297,2018-10-26 18:00:00,32262,32262,32224,32224,5,18
298,2018-10-26 18:30:00,32224,32252,32224,32252,2,18
299,2018-10-26 19:00:00,32252,32272,32252,32255,22,19
300,2018-10-26 19:30:00,32255,32280,32255,32270,2,19
301,2018-10-26 20:00:00,32270,32450,32270,32450,60,20
302,2018-10-26 20:30:00,32450,32455,32365,32365,202,20
303,2018-10-26 21:00:00,32365,32370,32365,32370,2,21
304,2018-10-26 21:30:00,32370,32370,32297,32305,28,21
305,2018-10-26 22:00:00,32305,32305,32160,32193,154,22
306,2018-10-26 22:30:00,32193,32205,32171,32180,9,22
307,2018-10-26 23:00:00,32180,32210,32176,32193,6,23
308,2018-10-29 10:00:00,32217,32223,32217,32223,11,10
309,2018-10-29 10:30:00,32223,32223,32215,32221,14,10
310,2018-10-29 11:00:00,32221,32259,32221,32259,7,11
311,2018-10-29 11:30:00,32259,32259,32259,32259,0,11
312,2018-10-29 12:00:00,32259,32259,32201,32201,6,12
313,2018-10-29 12:30:00,32201,32201,32193,32193,1,12
314,2018-10-29 13:00:00,32193,32213,32193,32207,7,13
315,2018-10-29 13:30:00,32207,32207,32184,32200,8,13
316,2018-10-29 14:00:00,32200,32200,32130,32175,19,14
317,2018-10-29 14:30:00,32175,32175,32175,32175,0,14
318,2018-10-29 15:00:00,32175,32175,32151,32151,1,15
319,2018-10-29 15:30:00,32158,32185,32158,32185,8,15
320,2018-10-29 16:00:00,32185,32185,32185,32185,0,16
321,2018-10-29 16:30:00,32185,32185,32165,32165,2,16
322,2018-10-29 17:00:00,32165,32165,32162,32162,2,17
323,2018-10-29 17:30:00,32162,32179,32162,32170,3,17
324,2018-10-29 18:00:00,32170,32190,32170,32184,3,18
325,2018-10-29 18:30:00,32184,32190,32180,32180,2,18
326,2018-10-29 19:00:00,32180,32180,32180,32180,0,19
327,2018-10-29 19:30:00,32180,32180,32180,32180,0,19
328,2018-10-29 20:00:00,32180,32204,32180,32204,5,20
329,2018-10-29 20:30:00,32204,32204,32162,32162,2,20
330,2018-10-29 21:00:00,32162,32171,32162,32171,1,21
331,2018-10-29 21:30:00,32171,32171,32167,32170,12,21
332,2018-10-29 22:00:00,32170,32170,32090,32134,17,22
333,2018-10-29 22:30:00,32134,32134,32134,32134,0,22
334,2018-10-29 23:00:00,32134,32160,32134,32160,10,23
335,2018-10-30 11:00:00,32175,32175,32150,32150,4,11
336,2018-10-30 11:30:00,32150,32150,32150,32150,0,11
337,2018-10-30 12:00:00,32150,32150,32150,32150,0,12
338,2018-10-30 12:30:00,32150,32151,32100,32110,6,12
339,2018-10-30 13:00:00,32110,32110,32088,32099,7,13
340,2018-10-30 13:30:00,32099,32099,32042,32042,14,13
341,2018-10-30 14:00:00,32042,32068,32042,32060,15,14
342,2018-10-30 14:30:00,32060,32080,32060,32080,10,14
343,2018-10-30 15:00:00,32080,32100,32080,32100,1,15
344,2018-10-30 15:30:00,32100,32110,32028,32028,37,15
345,2018-10-30 16:00:00,32028,32061,32028,32061,1,16
346,2018-10-30 16:30:00,32061,32061,32061,32061,0,16
347,2018-10-30 17:00:00,32061,32071,32061,32070,6,17
348,2018-10-30 17:30:00,32070,32085,32070,32085,1,17
349,2018-10-30 18:00:00,32085,32085,32085,32085,0,18
350,2018-10-30 18:30:00,32085,32136,32085,32136,6,18
351,2018-10-30 19:00:00,32136,32136,32066,32066,1,19
352,2018-10-30 19:30:00,32066,32090,32066,32090,1,19
353,2018-10-30 20:00:00,32090,32120,32088,32088,2,20
354,2018-10-30 20:30:00,32088,32120,32088,32120,3,20
355,2018-10-30 21:00:00,32120,32120,32084,32087,3,21
356,2018-10-30 21:30:00,32087,32087,32066,32079,4,21
357,2018-10-30 22:00:00,32079,32079,32062,32062,1,22
358,2018-10-30 22:30:00,32062,32083,32059,32083,2,22
359,2018-10-30 23:00:00,32083,32116,32070,32070,4,23
360,2018-10-31 10:00:00,32120,32130,32106,32108,19,10
361,2018-10-31 10:30:00,32108,32108,32091,32099,4,10
362,2018-10-31 11:00:00,32099,32130,32099,32130,1,11
363,2018-10-31 11:30:00,32130,32130,32106,32106,8,11
364,2018-10-31 12:00:00,32106,32106,32088,32095,20,12
365,2018-10-31 12:30:00,32095,32095,32022,32048,8,12
366,2018-10-31 13:00:00,32048,32050,32030,32030,8,13
367,2018-10-31 13:30:00,32030,32054,32015,32016,7,13
368,2018-10-31 14:00:00,32016,32059,32016,32032,16,14
369,2018-10-31 14:30:00,32032,32055,32000,32000,27,14
370,2018-10-31 15:00:00,32000,32032,32000,32014,21,15
371,2018-10-31 15:30:00,32014,32063,32013,32063,7,15
372,2018-10-31 16:00:00,32063,32063,32063,32063,0,16
373,2018-10-31 16:30:00,32063,32082,32063,32082,2,16
374,2018-10-31 17:00:00,32082,32090,32082,32090,2,17
375,2018-10-31 17:30:00,32090,32090,32025,32036,4,17
376,2018-10-31 18:00:00,32036,32092,32034,32060,48,18
377,2018-10-31 18:30:00,32060,32060,31999,32040,17,18
378,2018-10-31 19:00:00,32040,32040,31969,31990,18,19
379,2018-10-31 19:30:00,31990,31990,31983,31986,2,19
380,2018-10-31 20:00:00,31986,32014,31986,32014,1,20
381,2018-10-31 20:30:00,32014,32029,32014,32029,2,20
382,2018-10-31 21:00:00,32029,32029,32020,32020,2,21
383,2018-10-31 21:30:00,32020,32072,32020,32040,6,21
384,2018-10-31 22:00:00,32040,32058,32038,32058,4,22
385,2018-10-31 22:30:00,32058,32058,32004,32004,4,22
386,2018-10-31 23:00:00,32004,32021,31989,31995,25,23
387,2018-11-01 10:00:00,32021,32035,32015,32035,48,10
388,2018-11-01 10:30:00,32035,32035,32008,32008,3,10
389,2018-11-01 11:00:00,32008,32050,31990,32015,38,11
390,2018-11-01 11:30:00,32015,32055,31990,32036,63,11
391,2018-11-01 12:00:00,32036,32087,32036,32087,44,12
392,2018-11-01 12:30:00,32087,32100,32070,32070,4,12
393,2018-11-01 13:00:00,32070,32108,32070,32102,60,13
394,2018-11-01 13:30:00,32102,32102,32065,32090,11,13
395,2018-11-01 14:00:00,32090,32113,32085,32090,28,14
396,2018-11-01 14:30:00,32090,32090,32050,32073,27,14
397,2018-11-01 15:00:00,32073,32075,32040,32040,15,15
398,2018-11-01 15:30:00,32040,32074,32040,32058,31,15
399,2018-11-01 16:00:00,32058,32058,32000,32000,9,16
400,2018-11-01 16:30:00,31992,32025,31992,32025,7,16
401,2018-11-01 17:00:00,32025,32044,32025,32044,1,17
402,2018-11-01 17:30:00,32044,32135,32044,32120,50,17
403,2018-11-01 18:00:00,32120,32127,32109,32112,16,18
404,2018-11-01 18:30:00,32112,32120,32095,32109,17,18
405,2018-11-01 19:00:00,32109,32109,32085,32089,24,19
406,2018-11-01 19:30:00,32089,32120,32089,32120,1,19
407,2018-11-01 20:00:00,32120,32125,32090,32100,69,20
408,2018-11-01 20:30:00,32100,32100,32070,32075,11,20
409,2018-11-01 21:00:00,32075,32084,32070,32084,2,21
410,2018-11-01 21:30:00,32084,32084,32084,32084,0,21
411,2018-11-01 22:00:00,32084,32103,32084,32100,3,22
412,2018-11-01 22:30:00,32100,32150,32095,32150,19,22
413,2018-11-01 23:00:00,32150,32181,32120,32120,31,23
414,2018-11-02 10:00:00,32078,32078,31982,31990,91,10
415,2018-11-02 10:30:00,31990,31990,31950,31971,29,10
416,2018-11-02 11:00:00,31971,32002,31971,31991,41,11
417,2018-11-02 11:30:00,31991,31991,31970,31973,30,11
418,2018-11-02 12:00:00,31973,31973,31950,31957,18,12
419,2018-11-02 12:30:00,31957,31957,31895,31930,43,12
420,2018-11-02 13:00:00,31930,31945,31930,31939,2,13
421,2018-11-02 13:30:00,31939,31939,31939,31939,0,13
422,2018-11-02 14:00:00,31939,31939,31920,31920,1,14
423,2018-11-02 14:30:00,31920,31955,31920,31955,6,14
424,2018-11-02 15:00:00,31955,31955,31925,31925,3,15
425,2018-11-02 15:30:00,31925,31925,31900,31909,3,15
426,2018-11-02 16:00:00,31909,31910,31890,31910,8,16
427,2018-11-02 16:30:00,31910,31914,31891,31891,55,16
428,2018-11-02 17:00:00,31891,31907,31885,31894,17,17
429,2018-11-02 17:30:00,31894,31925,31880,31925,48,17
430,2018-11-02 18:00:00,31925,31927,31855,31870,135,18
431,2018-11-02 18:30:00,31870,31949,31870,31949,20,18
432,2018-11-02 19:00:00,31949,31960,31930,31947,13,19
433,2018-11-02 19:30:00,31947,31960,31922,31960,7,19
434,2018-11-02 20:00:00,31960,31960,31908,31909,26,20
435,2018-11-02 20:30:00,31909,31962,31909,31955,14,20
436,2018-11-02 21:00:00,31955,31989,31947,31950,4,21
437,2018-11-02 21:30:00,31950,31960,31932,31932,7,21
438,2018-11-02 22:00:00,31932,31978,31932,31978,128,22
439,2018-11-02 22:30:00,31978,32007,31975,31975,14,22
440,2018-11-02 23:00:00,31975,32004,31975,32004,12,23
441,2018-11-05 10:00:00,31988,31988,31956,31978,97,10
442,2018-11-05 10:30:00,31978,31998,31965,31978,168,10
443,2018-11-05 11:00:00,31978,32010,31978,32010,5,11
444,2018-11-05 11:30:00,32010,32050,32010,32050,7,11
445,2018-11-05 12:00:00,32050,32068,32039,32039,4,12
446,2018-11-05 12:30:00,32039,32050,32030,32030,47,12
447,2018-11-05 13:00:00,32030,32075,32030,32060,8,13
448,2018-11-05 13:30:00,32060,32075,32041,32042,6,13
449,2018-11-05 14:00:00,32042,32065,32042,32046,3,14
