,Date,open,high,low,close,V,Hour
1963,2018-12-27 20:30:00,31755,31756,31645,31650,265,20
1964,2018-12-27 20:35:00,31650,31704,31644,31700,104,20
1965,2018-12-27 20:40:00,31700,31700,31656,31656,41,20
1966,2018-12-27 20:45:00,31656,31675,31654,31670,107,20
1967,2018-12-27 20:50:00,31670,31704,31670,31699,86,20
1968,2018-12-27 20:55:00,31699,31710,31695,31700,38,20
1969,2018-12-27 21:00:00,31700,31700,31676,31691,26,21
1970,2018-12-27 21:05:00,31691,31712,31691,31711,23,21
1971,2018-12-27 21:10:00,31711,31722,31690,31698,42,21
1972,2018-12-27 21:15:00,31698,31706,31678,31683,23,21
1973,2018-12-27 21:20:00,31683,31693,31658,31677,66,21
1974,2018-12-27 21:25:00,31677,31681,31658,31661,36,21
1975,2018-12-27 21:30:00,31661,31693,31660,31693,20,21
1976,2018-12-27 21:35:00,31693,31700,31682,31700,16,21
1977,2018-12-27 21:40:00,31700,31700,31687,31687,37,21
1978,2018-12-27 21:45:00,31687,31705,31686,31691,124,21
1979,2018-12-27 21:50:00,31691,31691,31665,31670,115,21
1980,2018-12-27 21:55:00,31664,31674,31656,31673,59,21
1981,2018-12-27 22:00:00,31673,31673,31658,31669,17,22
1982,2018-12-27 22:05:00,31669,31684,31669,31677,38,22
1983,2018-12-27 22:10:00,31677,31686,31677,31677,7,22
1984,2018-12-27 22:15:00,31677,31682,31677,31680,4,22
1985,2018-12-27 22:20:00,31680,31709,31679,31701,36,22
1986,2018-12-27 22:25:00,31701,31708,31696,31708,26,22
1987,2018-12-27 22:30:00,31708,31721,31708,31716,38,22
1988,2018-12-27 22:35:00,31716,31740,31713,31723,60,22
1989,2018-12-27 22:40:00,31723,31732,31715,31732,23,22
1990,2018-12-27 22:45:00,31732,31736,31715,31722,38,22
1991,2018-12-27 22:50:00,31722,31722,31708,31710,26,22
1992,2018-12-27 22:55:00,31710,31720,31700,31712,82,22
1993,2018-12-27 23:00:00,31712,31713,31697,31713,58,23
1994,2018-12-27 23:05:00,31713,31729,31708,31720,25,23
1995,2018-12-27 23:10:00,31720,31730,31718,31728,25,23
1996,2018-12-27 23:15:00,31728,31728,31716,31723,75,23
1997,2018-12-27 23:20:00,31723,31723,31690,31690,79,23
1998,2018-12-27 23:25:00,31690,31705,31690,31704,132,23
1999,2018-12-27 23:30:00,31704,31722,31698,31714,110,23
2000,2018-12-27 23:35:00,31714,31715,31708,31715,26,23
2001,2018-12-27 23:40:00,31715,31730,31706,31715,145,23
2002,2018-12-27 23:45:00,31715,31727,31708,31717,63,23
2003,2018-12-27 23:50:00,31717,31735,31717,31735,80,23
2004,2018-12-28 10:00:00,31672,31688,31657,31685,198,10
2005,2018-12-28 10:05:00,31685,31685,31668,31671,127,10
2006,2018-12-28 10:10:00,31671,31678,31662,31662,44,10
2007,2018-12-28 10:15:00,31662,31667,31650,31650,54,10
2008,2018-12-28 10:20:00,31651,31652,31615,31615,165,10
2009,2018-12-28 10:25:00,31615,31638,31615,31631,54,10
2010,2018-12-28 10:30:00,31631,31631,31610,31613,78,10
2011,2018-12-28 10:35:00,31614,31621,31607,31614,44,10
2012,2018-12-28 10:40:00,31614,31621,31611,31620,47,10
2013,2018-12-28 10:45:00,31620,31628,31617,31627,39,10
2014,2018-12-28 10:50:00,31627,31627,31623,31625,8,10
2015,2018-12-28 10:55:00,31624,31625,31620,31620,27,10
2016,2018-12-28 11:00:00,31620,31624,31615,31623,43,11
2017,2018-12-28 11:05:00,31623,31645,31623,31635,58,11
2018,2018-12-28 11:10:00,31635,31642,31635,31640,24,11
2019,2018-12-28 11:15:00,31640,31652,31637,31647,95,11
2020,2018-12-28 11:20:00,31647,31648,31636,31642,63,11
2021,2018-12-28 11:25:00,31642,31644,31636,31638,87,11
2022,2018-12-28 11:30:00,31638,31640,31613,31625,134,11
2023,2018-12-28 11:35:00,31620,31627,31617,31623,46,11
2024,2018-12-28 11:40:00,31623,31629,31620,31622,38,11
2025,2018-12-28 11:45:00,31622,31632,31620,31628,23,11
2026,2018-12-28 11:50:00,31628,31662,31626,31659,124,11
2027,2018-12-28 11:55:00,31659,31670,31658,31660,104,11
2028,2018-12-28 12:00:00,31660,31676,31658,31664,178,12
2029,2018-12-28 12:05:00,31664,31677,31660,31675,71,12
2030,2018-12-28 12:10:00,31676,31690,31664,31683,174,12
2031,2018-12-28 12:15:00,31683,31697,31683,31683,184,12
2032,2018-12-28 12:20:00,31683,31709,31680,31709,127,12
2033,2018-12-28 12:25:00,31709,31720,31699,31710,155,12
2034,2018-12-28 12:30:00,31710,31723,31700,31712,78,12
2035,2018-12-28 12:35:00,31711,31719,31704,31719,70,12
2036,2018-12-28 12:40:00,31719,31720,31711,31720,49,12
2037,2018-12-28 12:45:00,31720,31720,31710,31716,48,12
2038,2018-12-28 12:50:00,31716,31718,31703,31718,118,12
2039,2018-12-28 12:55:00,31718,31718,31700,31701,52,12
2040,2018-12-28 13:00:00,31700,31706,31685,31687,84,13
2041,2018-12-28 13:05:00,31687,31692,31681,31681,21,13
2042,2018-12-28 13:10:00,31681,31690,31675,31681,27,13
2043,2018-12-28 13:15:00,31681,31699,31680,31699,12,13
2044,2018-12-28 13:20:00,31699,31710,31698,31710,31,13
2045,2018-12-28 13:25:00,31710,31715,31705,31709,41,13
2046,2018-12-28 13:30:00,31709,31734,31709,31713,76,13
2047,2018-12-28 13:35:00,31713,31713,31670,31670,78,13
2048,2018-12-28 13:40:00,31670,31682,31652,31657,91,13
2049,2018-12-28 13:45:00,31657,31668,31636,31646,114,13
2050,2018-12-28 13:50:00,31646,31650,31637,31643,83,13
2051,2018-12-28 13:55:00,31643,31651,31634,31635,154,13
2052,2018-12-28 14:00:00,31636,31637,31621,31634,116,14
2053,2018-12-28 14:05:00,31634,31652,31634,31649,17,14
2054,2018-12-28 14:10:00,31649,31659,31639,31648,114,14
2055,2018-12-28 14:15:00,31648,31657,31642,31652,38,14
2056,2018-12-28 14:20:00,31652,31664,31648,31658,83,14
2057,2018-12-28 14:25:00,31658,31658,31650,31656,14,14
2058,2018-12-28 14:30:00,31656,31660,31640,31640,27,14
2059,2018-12-28 14:35:00,31640,31640,31615,31622,98,14
2060,2018-12-28 14:40:00,31622,31629,31616,31616,62,14
2061,2018-12-28 14:45:00,31616,31628,31612,31615,49,14
2062,2018-12-28 14:50:00,31615,31621,31611,31618,62,14
2063,2018-12-28 14:55:00,31618,31620,31614,31617,25,14
2064,2018-12-28 15:00:00,31617,31621,31617,31621,12,15
2065,2018-12-28 15:05:00,31621,31621,31601,31601,136,15
2066,2018-12-28 15:10:00,31601,31620,31601,31610,52,15
2067,2018-12-28 15:15:00,31610,31631,31610,31625,80,15
2068,2018-12-28 15:20:00,31625,31630,31621,31630,64,15
2069,2018-12-28 15:25:00,31630,31630,31620,31628,28,15
2070,2018-12-28 15:30:00,31628,31628,31592,31593,152,15
2071,2018-12-28 15:35:00,31594,31605,31590,31605,44,15
2072,2018-12-28 15:40:00,31605,31630,31605,31630,40,15
2073,2018-12-28 15:45:00,31630,31645,31630,31640,42,15
2074,2018-12-28 15:50:00,31640,31640,31635,31635,16,15
2075,2018-12-28 15:55:00,31635,31644,31632,31640,33,15
2076,2018-12-28 16:00:00,31640,31655,31631,31643,82,16
2077,2018-12-28 16:05:00,31643,31661,31640,31661,34,16
2078,2018-12-28 16:10:00,31661,31675,31660,31673,150,16
2079,2018-12-28 16:15:00,31673,31699,31669,31686,165,16
2080,2018-12-28 16:20:00,31686,31690,31675,31680,93,16
2081,2018-12-28 16:25:00,31680,31685,31677,31680,39,16
2082,2018-12-28 16:30:00,31683,31691,31681,31689,73,16
2083,2018-12-28 16:35:00,31689,31689,31667,31668,102,16
2084,2018-12-28 16:40:00,31668,31668,31660,31668,51,16
2085,2018-12-28 16:45:00,31668,31668,31633,31636,172,16
2086,2018-12-28 16:50:00,31636,31644,31636,31644,92,16
2087,2018-12-28 16:55:00,31641,31641,31634,31640,47,16
2088,2018-12-28 17:00:00,31640,31640,31622,31640,134,17
2089,2018-12-28 17:05:00,31640,31662,31636,31658,102,17
2090,2018-12-28 17:10:00,31658,31670,31658,31662,43,17
2091,2018-12-28 17:15:00,31662,31663,31656,31660,23,17
2092,2018-12-28 17:20:00,31660,31669,31655,31659,34,17
2093,2018-12-28 17:25:00,31659,31665,31655,31657,14,17
2094,2018-12-28 17:30:00,31657,31657,31644,31655,29,17
2095,2018-12-28 17:35:00,31655,31661,31641,31653,115,17
2096,2018-12-28 17:40:00,31653,31662,31647,31647,78,17
2097,2018-12-28 17:45:00,31647,31673,31647,31670,28,17
2098,2018-12-28 17:50:00,31670,31674,31656,31674,50,17
2099,2018-12-28 17:55:00,31674,31680,31672,31674,29,17
2100,2018-12-28 18:00:00,31674,31677,31665,31665,55,18
2101,2018-12-28 18:05:00,31665,31665,31652,31659,30,18
2102,2018-12-28 18:10:00,31659,31675,31656,31670,15,18
2103,2018-12-28 18:15:00,31670,31670,31662,31662,9,18
2104,2018-12-28 18:20:00,31662,31662,31657,31661,6,18
2105,2018-12-28 18:25:00,31661,31661,31645,31654,30,18
2106,2018-12-28 18:30:00,31654,31670,31645,31670,7,18
2107,2018-12-28 18:35:00,31670,31675,31670,31671,23,18
2108,2018-12-28 18:40:00,31671,31684,31668,31668,47,18
2109,2018-12-28 18:45:00,31668,31675,31663,31663,60,18
2110,2018-12-28 18:50:00,31663,31670,31655,31660,19,18
2111,2018-12-28 18:55:00,31660,31660,31631,31631,41,18
2112,2018-12-28 19:00:00,31631,31640,31630,31639,60,19
2113,2018-12-28 19:05:00,31639,31648,31631,31631,34,19
2114,2018-12-28 19:10:00,31631,31637,31631,31635,12,19
2115,2018-12-28 19:15:00,31635,31647,31633,31641,21,19
2116,2018-12-28 19:20:00,31644,31664,31644,31661,34,19
2117,2018-12-28 19:25:00,31661,31664,31656,31656,11,19
2118,2018-12-28 19:30:00,31656,31659,31644,31652,107,19
2119,2018-12-28 19:35:00,31652,31652,31630,31632,69,19
2120,2018-12-28 19:40:00,31632,31646,31627,31627,34,19
2121,2018-12-28 19:45:00,31627,31641,31620,31632,68,19
2122,2018-12-28 19:50:00,31632,31646,31632,31646,11,19
2123,2018-12-28 19:55:00,31646,31646,31638,31644,2,19
2124,2018-12-28 20:00:00,31644,31665,31639,31660,23,20
2125,2018-12-28 20:05:00,31660,31666,31645,31645,13,20
2126,2018-12-28 20:10:00,31645,31653,31635,31635,7,20
2127,2018-12-28 20:15:00,31635,31640,31630,31640,12,20
2128,2018-12-28 20:20:00,31640,31655,31637,31637,6,20
2129,2018-12-28 20:25:00,31637,31642,31630,31630,18,20
2130,2018-12-28 20:30:00,31630,31650,31627,31627,75,20
2131,2018-12-28 20:35:00,31627,31628,31610,31622,40,20
2132,2018-12-28 20:40:00,31622,31648,31622,31639,22,20
2133,2018-12-28 20:45:00,31639,31639,31627,31630,17,20
2134,2018-12-28 20:50:00,31630,31655,31626,31655,59,20
2135,2018-12-28 20:55:00,31655,31655,31630,31642,37,20
2136,2018-12-28 21:00:00,31642,31643,31636,31643,18,21
2137,2018-12-28 21:05:00,31643,31646,31635,31635,12,21
2138,2018-12-28 21:10:00,31635,31638,31622,31625,52,21
2139,2018-12-28 21:15:00,31625,31641,31616,31640,30,21
2140,2018-12-28 21:20:00,31640,31640,31620,31625,30,21
2141,2018-12-28 21:25:00,31625,31650,31625,31643,53,21
2142,2018-12-28 21:30:00,31643,31650,31638,31640,24,21
2143,2018-12-28 21:35:00,31640,31646,31635,31635,9,21
2144,2018-12-28 21:40:00,31635,31640,31620,31625,15,21
2145,2018-12-28 21:45:00,31625,31638,31610,31636,41,21
2146,2018-12-28 21:50:00,31636,31636,31625,31634,13,21
2147,2018-12-28 21:55:00,31634,31635,31634,31635,4,21
2148,2018-12-28 22:00:00,31635,31640,31625,31625,18,22
2149,2018-12-28 22:05:00,31625,31630,31625,31630,11,22
2150,2018-12-28 22:10:00,31630,31643,31630,31637,8,22
2151,2018-12-28 22:15:00,31637,31645,31636,31643,20,22
2152,2018-12-28 22:20:00,31643,31649,31635,31639,27,22
2153,2018-12-28 22:25:00,31639,31639,31628,31635,21,22
2154,2018-12-28 22:30:00,31635,31649,31633,31646,35,22
2155,2018-12-28 22:35:00,31646,31647,31635,31635,10,22
2156,2018-12-28 22:40:00,31635,31642,31635,31639,8,22
2157,2018-12-28 22:45:00,31639,31640,31630,31630,41,22
2158,2018-12-28 22:50:00,31630,31633,31626,31626,23,22
2159,2018-12-28 22:55:00,31626,31639,31626,31638,12,22
2160,2018-12-28 23:00:00,31638,31643,31633,31643,22,23
2161,2018-12-28 23:05:00,31643,31645,31620,31623,47,23
